ItemID,Sentiment,SentimentText
1037354,Negative,Made it to the grapevine. Officially 13 minutes behind schedule. 
1037355,Positive,Made it to the gym....finally! Now I'm sore. 
1037356,Positive,Made it to the hotel.  Now just waiting for Rodney to get here from Miami.
1037357,Positive,Made it to the land down under.  So happy to see Vic and the fam 
1037358,Negative,"Made it to the pool yesterday after work.  Today I'm not working, and it's storming "
1037359,Positive,Made it to the right train with a little help...ok a lot of help   Hard to believe I use to live here
1037360,Negative,"Made it to the train - just in time! Wanted to stop and get a smoothie, good job I didn't "
1037361,Positive,made it to utah! yeeyee 
1037362,Positive,made it to vegas in 3hrs as promised  
1037363,Negative,Made it to Wisconsin... Now off to Golden Corral again! dang! lol we missed the graduation! tho  Dang!
1037364,Negative,Made it to work tonight.  Was so sick yesterday I called in.  
1037365,Negative,Made it to wrk  hopefully it goes by quick ッ
1037366,Positive,Made it turned in project guess i am gunna graduate 
1037367,Negative,Made it. Barely. No digestives.  what held me up? Knitting needles. FFS
1037368,Positive,Made it. Safely back home. Thanks for all your prayers &amp; well wishes twitter fam 
1037369,Positive,Made kiev for dinner and am all garlicked out 
1037370,Positive,made lunch for mummy and sammy 
1037371,Positive,Made my birthday cake. It was two layers and it was amazing 
1037372,Positive,made my day   img32.imageshack.us/img32/1802/200902111426r.gif
1037373,Positive,Made my first clay masterpiece today! Nothing says fun like smushing wet clay in your hands and making a total mess! 
1037374,Positive,"Made my first deadline, and I have to say, I am quite happy with the progress made "
1037375,Negative,Made my first excursion (lol) out since Friday. Photocopy lady laughed at me for peering too closely at the change I was giving her. 
1037376,Positive,made my first meal in my new house  mmmm wish I had real dishes haha
1037377,Positive,made my first sale  just when i'd pretty much given up
1037378,Positive,"Made my own espresso 100% guatemala, time to go pay the bill "
1037379,Negative,"Made my review, now i have to learn it "
1037380,Positive,"made my rounds to see some of the fam bam, 3 photoshoots left... and then fly to hawaii... life is epic   "
1037381,Positive,Made my school talent show! waaahoooo! 
1037382,Positive,Made my toast  I'm about to eat it
1037383,Positive,made my voice sound like there was an alien/terminator/dominator speaking  it's such a crap actually but i hope it's going to be ok...
1037384,Positive,made my way to Amsterdam. the closer you get to this place the worse people drive... they need to make a scientific study of this... 
1037385,Negative,"made myself a fresh papaya soyshake but it's not making the rain, work, gloom go away "
1037386,Positive,made myself a necklace with handcuffs 
1037387,Negative,Made pancakes for the 1st time...not bad if I say so myself...now back to work 
1037388,Positive,Made Papaya and coconut rice last night for supper - we loved it 
1037389,Negative,made peanut butter cookies again...still not the same as my Aunts...thinking its a conspiracy 
1037390,Negative,made perfect pancakes for tim and burned mine!! no breakfast for me! 
1037391,Positive,"made pictures of flowers, some are pretty nice i think "
1037392,Positive,Made raw &quot;queso&quot; dip. Gotta say. Good stuff. Very yummy. Go me. 
1037393,Positive,made sausage and cheese rolls and cranberry orange muffins today for 2moro's picnic 
1037394,Positive,"Made scones &amp;&amp; banana bread, surprizely I havnt aten any  but still felt guilty so when for an hours jog burnt 1000 cals  x"
1037395,Negative,made scones out of soy flour ..turned out better then i thought... and contemplating where ill be after wednesday 
1037396,Positive,made some awesome apple crisp and peanutbutter cookies  enjoying time with my man &lt;3
1037397,Positive,made some chocolate covered strawberries earlier. they are awesome. now we're making some cookies. im seriously going to get fat. lol 
1037398,Negative,"made some delicious cookie dough, but has no skill at baking  Trial and error time."
1037399,Negative,Made some eggies in a basket. Watched my dog chase her tail in the yard. it's cute until I realized it's because she is lonely out there 
1037400,Negative,made some extra money instead of partying tonight with day 26  n keri hilson..boo me  wanted to party tonight
1037401,Positive,Made some good money for 5 1/2 hrs worth of work not bad I needed that tonight good stuff  after the murphys law week I had the other wk
1037402,Positive,Made some new friends last night lolz 
1037403,Positive,Made sour cream cookies... hubby just came in from mowing and gave them thumbs up! 
1037404,Negative,"made spin dip in vain  , eh din din tomorrow... mo'town philly back again"
1037405,Negative,Made tablet to a recipe found by @itsDice. Epic fail 
1037406,Positive,Made tacos for dinner. Now a frosty and Twilight. A Pretty G rated Friday night 
1037407,Positive,made the $$$ now attempting productivity... more coffee.. yum yummo 
1037408,Positive,Made the cake without a recipe 
1037409,Positive,Made the dinner! Tom featured in he video too  mmm with red wine yay
1037410,Positive,Made the milestone! Me and @bendotpelley don't have to start college over! 
1037411,Negative,Made the mistake of checking my work to do list: it's looking very unlikely that I'll make it to the @MarketingProfs tweetup tomorrow. 
1037412,Negative,"made the mistake of going 2 get the mail &amp; opening ltr from mortgage co i dont understand, now i'll never sleep, 2 much worry!!  "
1037413,Negative,made the mistake of looking at my birthday pictures. 
1037414,Negative,Made the mistake of putting my beach bag on my bed now there's sand in it  booo. goodnight world!
1037415,Negative,"Made the poor puppy throw up. Two earplugs and string are not good for puppies, though. Had to be done "
1037416,Positive,Made the table no prob but they sent the wrong bloody chairs!? Can't be arsed so out enjoying the sunshine 
1037417,Positive,Made the varsity cheer squad! 
1037418,Positive,"Made the witch from Firefox to Safari 4. Verdict: Super fast, but I hate the tab closing. (Though I don't think anyone gives a shit  LOL)"
1037419,Positive,made this for you when i got home from wango tango .ly/1UjzQ    what a wonderful day.
1037420,Negative,made this my homeee pagee  i hope you have fun at take 40 short stack. extremely jealous!!  
1037421,Positive,Made to work on time. Yes! Time to make some money 
1037422,Negative,made toast. Its not the best. But i can't believe were out of school next thursday. SO scary.  Ahh! Don't want it to end!
1037423,Positive,"Made tons of progress on my GUI final project (a personal calendar thing), takes a lot of the pressure off. Calling it good for today "
1037424,Positive,made two fuzzy wuzzy scarves for the craft sale so far! yay 
1037425,Positive,made two new dresses out of old shirts 
1037426,Negative,made up her mind.. she's gonna forget her frustrations and focus on her other goals in life...  so hard to give it up but i need move on..
1037427,Negative,Madeleine is being bad   apps.facebook.com/dogbook/profile/view/4153483
1037428,Negative,Madlib at Fabric pushed back to next Tuesday - still can't make it though   .ly/9idWf
1037429,Positive,Madness at friendlys right now. literally a line around the restaraunt... am i waiting in it? of course. @bsweens and i 
1037430,Positive,"madtv made some funny steven seagal spoofs, but the clips with some aikido demonstrations of him are cool too "
1037431,Positive,"Mưa to cả chi�?u, nhà bên cạnh khoan tư�?ng, 1 thằng vớ vẩn tự nhiên xộc vào phòng  Thật là hội tụ đầy đủ &quot;thiên th�?i, địa lợi, nhân hòa&quot; :X"
1037432,Positive,"Mưa, thoải mái vãi. Tối nay có khối thứ để l�? m�? "
1037433,Positive,Maedo opens its doors today! Finally - a place that fuses digital ambiance with fresh delicious lunch food 
1037434,Negative,"Mafia Wars admin did a secret user data roll back on server just now on, i lost cash, powers, points, exp    #facebook #mafia wars"
1037435,Negative,"Mafia Wars is experiencing server problems, must be the Cuba upgrades? I know its to be expected, but when I wanna play, I wanna play "
1037436,Negative,"Mafia Wars it is.. but can some people play fair? i haven't robbed or deliberately attacked anyone., but this TOAD guy's harassing me! "
1037437,Positive,Magah se har� twitter! 
1037438,Negative,Magelang... I'm coming 
1037439,Negative,"Magento , changing code too frequently "
1037440,Positive,Magento has suddenly clicked - I get it now 
1037441,Positive,MAGGIE CALL MEEEEEEEEE WEEEEEEEEE NEEEDDDDD TOOOOO HANG OUT  
1037442,Positive,magic &amp; lakers in the final  just as i predicted...i'm thinkin they're gonna have to make a dwight howard puppet now 
1037443,Positive,MAGIC baby!!! Lets go finals  D Howard 40 pts 
1037444,Positive,Magic Cookie Bars and ice cream! Yumm  
1037445,Negative,Magic Garageband keeps crashing on start up!!! UGH!!! I NEED IT!!!    i need iLife 09!!!
1037446,Positive,Magic in 3. Kobe leaves team after losing game 3 by 25 points. Lakers forfeit before game 4. 
1037447,Negative,Magic let me down  missin the cavs still
1037448,Negative,"magic lost  nevermind,i believe magic will win next few games at home,and hopefully steal one game from the lakers to win the championship"
1037449,Negative,Magic lost.  but @DwightHoward we still love you.
1037450,Negative,Magic might beat the @Lakers  this is a close game
1037451,Positive,Magic missile LOL!  Always have a detect magic and cloak of invisibility ready to make a bolt for it 
1037452,Positive,magic mountain  !
1037453,Positive,"Magic mountain today has been a blast! Perfect weather and great company, what more can I ask for? "
1037454,Negative,Magic moutain but we dnt have the whole crew 
1037455,Negative,Magic vs Lakers?? Magic will take the prize........ 
1037456,Negative,Magic vs. Lakers!! Who's going to win? How many games? I hate to say it but Lakers in 5 games! 
1037457,Positive,"magic water is liquid, not water and its color is black, it won't make your hands be wet. magic "
1037458,Negative,Magic win series 4-3...  why boston? why?
1037459,Negative,Magics lost  This don't make no sense!!
1037460,Positive,Magnificent mangrove forest Sundabans in Bangladesh-India. .ly/3aLXiX  From the sky of course. 
1037461,Negative,Magnos making me a frozen dinner... Why am I ssuchh a fatty?! 
1037462,Positive,"magnus is here  today was a good day, as always!"
1037463,Positive,Magpie works!   They just placed the first ad in my account and I earned 0.63$ for nothing ) --&gt; .ly/midph
1037464,Positive,maguire takes over new york/new jersey radio june 9th!!!  details 2 come
1037465,Negative,"mah bed's calling me, too bad my ass is here for the nxt 4 hrs...double shifts arent fun "
1037466,Negative,mah c kat oh piece what man n kelosing .... 
1037467,Positive,Mah Grandad entered me into a drawing for tickets to Music as a Weapon the fifth. Feat. Disturbed. Hope I win! 
1037468,Negative,Ma-han I've had a weird day... I didn't get to go for my run tho...  Maybe I'll go tomorrow...
1037469,Negative,Maharlika wit mama. Lolas bday tomorrow &amp; papa day. I wont be seein beh 4 a while 
1037470,Negative,Mai thi 
1037471,Negative,"mai thi communication system m� ch?a c� h?c ???c ch? n�o h?t, ch?c l?i f?i n?p gi?y tr?ng nh? h�m thi m�n Anten qu�,  :'&lt;"
1037472,Positive,"Maiita: Thanks for all the shoutouts!  CH, Gi and Kat are in the JONAS special screening, so lucky!  had to stay in and work "
1037473,Positive,Mail was low... Going home. 
1037474,Positive,"mailing a few things, picking up drycleaning &amp; then headed to the outlets &amp; IKEA for the day!! YAY!! "
1037475,Positive,Mailing the university of Canberra 
1037476,Positive,"mails done, prepared for the trip to Rome - now time for a coffee in the Open Office in the sun "
1037477,Negative,main computer has worms 
1037478,Negative,Main Street blocked off. Heard someone was run over by a bus.   Main St &amp; Norman Pl  loopt.us/2L9PhQ.t
